id,person_id,role,character
ts225650,789385,ACTOR,Shun (voice)
ts225650,92457,ACTOR,Katia (voice)
ts225650,90689,ACTOR,Hugo (voice)
ts225650,11176,ACTOR,Sue (voice)
ts225650,4276,ACTOR,Fei (voice)
ts225650,182727,ACTOR,Filimøs (voice)
ts225650,726381,ACTOR,Yuri (voice)
ts225650,291729,ACTOR,Julius (voice)
ts254340,882137,ACTOR,"Henry Stafford, Duke of Buckingham"
ts254340,14002,ACTOR,Henry (voice)
ts254340,60813,ACTOR,"Richard, Duke of York (voice)"
ts254340,57656,ACTOR,Edward (voice)
ts254340,103220,ACTOR,"George, Duke of Clarence (voice)"
ts254340,1199593,ACTOR,the Earl of Warwick (voice)
ts254340,57653,ACTOR,William Catesby (voice)
ts254340,10869,ACTOR,Queen Margaret (voice)
ts254340,755431,ACTOR,Edward of Westminster (voice)
ts254340,88323,ACTOR,narration (voice)
ts254340,137996,ACTOR,Richard (voice)
ts254340,1023614,ACTOR,Anne (voice)
ts254340,1026682,ACTOR,Isabelle (voice)
ts254340,39335,ACTOR,Elizabeth (voice)
ts254340,11413,ACTOR,Cecily (voice)
ts254340,396,ACTOR,"Joan of Arc, the Witch of France"
ts311031,101062,ACTOR,Hiro Amanokawa (voice)
ts311031,452,ACTOR,Gammamon (voice)
ts311031,375,ACTOR,Ruri Tsukiyono (voice)
ts311031,36373,ACTOR,Angoramon (voice)
ts311031,58641,ACTOR,Kiyoshirou Higashimitarai (voice)
ts311031,35882,ACTOR,Jellymon (voice)
ts314633,100745,ACTOR,Ran Akagi (voice)
ts314633,90689,ACTOR,Koki Suido (voice)
ts314633,291729,ACTOR,Shuta Aoi (voice)
ts314633,104749,ACTOR,Mari Sakuragi (voice)
ts314633,2042871,ACTOR,Kinako (voice)
ts314633,247,ACTOR,Sakiko Tsuzuragawa (voice)
ts314633,30776,ACTOR,Gori Midori (voice)
ts314633,115686,ACTOR,Kunai (voice)
ts314633,96465,ACTOR,Yamamori (voice)
ts314633,4276,ACTOR,Lucky (voice)
ts314633,39913,ACTOR,Hiroki Shirakaba (voice)
ts314633,57865,ACTOR,Kozue Shirakaba (voice)
ts314633,85543,ACTOR,Wataru Tsukushi (voice)
ts314633,235437,ACTOR,Kana Shishido (voice)
ts314633,2083387,ACTOR,Kaoru Shindo (voice)
ts314633,10869,ACTOR,Kanae Suido (voice)
ts314633,727517,ACTOR,Asumi Suido (voice)
ts286936,102943,ACTOR,Bee (voice)
ts286936,378,ACTOR,Tonio (voice)
ts286936,35989,ACTOR,Reystov (voice)
ts286936,177296,ACTOR,Bagley (voice)
ts286936,100911,ACTOR,Ethelbald (voice)
ts286936,939866,ACTOR,Will (voice)
ts286936,382,ACTOR,Blood (voice)
ts286936,5173,ACTOR,Mary (voice)
ts286936,88337,ACTOR,Gus (voice)
ts286936,99813,ACTOR,Menel (voice)
ts286936,127958,ACTOR,Stagnate (voice)
ts286936,396,ACTOR,Gracefeel (voice)
ts306260,100744,ACTOR,Mona Narumi (voice)
ts306260,12003,ACTOR,Yujiro Someya (voice)
ts306260,274,ACTOR,Aizo Shibasaki (voice)
ts306260,140,ACTOR,Juri Hattori (voice)
ts306260,130,ACTOR,Chizuru Nakamura (voice)
ts306260,3736,ACTOR,Sena Narumi (voice)
ts306260,207,ACTOR,Hiyori Suzumi (voice)
ts306260,291729,ACTOR,Nagisa Shiranami (voice)
ts306260,253795,ACTOR,Hina Setoguchi (voice)
ts306260,22310,ACTOR,Koutarou Enomoto (voice)
ts306260,100886,ACTOR,Ken Shibasaki (voice)
ts306260,92457,ACTOR,Arise Takamizawa (voice)
ts306260,85352,ACTOR,Kodai Yamamoto (voice)
ts225122,396,ACTOR,Azusa (voice)
ts225122,653165,ACTOR,Laika (voice)
ts225122,105263,ACTOR,Falfa (voice)
ts225122,182726,ACTOR,Shalsha (voice)
ts225122,741010,ACTOR,Halkara (voice)
ts225122,99811,ACTOR,Beelzebub (voice)
ts225122,882137,ACTOR,Rosary (voice)
ts225122,305162,ACTOR,Fratorte (voice)
ts225122,106872,ACTOR,Pecora (voice)
ts235591,235437,ACTOR,Lloyd (voice)
ts235591,208,ACTOR,Mary (voice)
ts235591,893166,ACTOR,Aruka (voice)
ts235591,229793,ACTOR,Seren (voice)
ts235591,100746,ACTOR,Riho (voice)
ts235591,279202,ACTOR,Philo (voice)
ts235591,97298,ACTOR,Colin (voice)
ts235591,11288,ACTOR,Mena (voice)
ts235591,365083,ACTOR,Chrome (voice)
ts235591,730209,ACTOR,Alan (voice)
ts235591,115686,ACTOR,Shouma (voice)
ts235591,57653,ACTOR,Meltfan (voice)
ts272271,1778185,ACTOR,Mathias (voice)
ts272271,1023614,ACTOR,Lurie (voice)
ts272271,183733,ACTOR,Arma (voice)
ts272271,273724,ACTOR,Iris (voice)
ts268843,1760243,ACTOR,Kyoya Hashiba (voice)
ts268843,1059446,ACTOR,Aki Shino (voice)
ts268843,815133,ACTOR,Nanako Kogure (voice)
ts268843,92457,ACTOR,Eiko Kawasegawa (voice)
ts268843,831304,ACTOR,Tsurayuki Rokuonji (voice)
ts270159,86694,ACTOR,Sei Takanashi (voice)
ts270159,138,ACTOR,Albert Hawke (voice)
ts270159,100886,ACTOR,Johan Valdec (voice)
ts270159,11256,ACTOR,Yuri Drewes (voice)
ts270159,157499,ACTOR,Jude (voice)
ts270159,395,ACTOR,Kyle Salutania (voice)
ts270159,97304,ACTOR,Erhart Hawke (voice)
ts270159,35990,ACTOR,Elizabeth Ashley (voice)
ts270159,836388,ACTOR,Aira Misono (voice)
ts223396,851997,ACTOR,Gauma (voice)
ts223396,291729,ACTOR,Yomogi Asanaka (voice)
ts223396,97304,ACTOR,Koyomi Yamanaka (voice)
ts223396,103559,ACTOR,Chise Asukagawa (voice)
ts223396,1162296,ACTOR,Yume Minami (voice)
ts223396,135,ACTOR,Jyuga (voice)
ts223396,100745,ACTOR,Onijya (voice)
ts223396,104788,ACTOR,Mujina (voice)
ts223396,12003,ACTOR,Shizumu (voice)
ts223396,380,ACTOR,Inamoto (voice)
ts223396,97299,ACTOR,Mei (voice)
ts223396,1225523,ACTOR,Awaki (voice)
ts223396,786544,ACTOR,Nazumi (voice)
ts223396,1698616,ACTOR,Ranka (voice)
ts223396,1228213,ACTOR,Kaneishi (voice)
ts314532,291729,ACTOR,Mikoto Shiratori (voice)
ts314532,339,ACTOR,Tatsuru Miyazumi (voice)
ts314532,90689,ACTOR,Souta Saeki (voice)
ts314532,39330,ACTOR,Kouki Takeda (voice)
ts314532,4278,ACTOR,Touya Saeki (voice)
ts314532,249,ACTOR,Kotetsu Gokura (voice)
ts314532,96465,ACTOR,Kohji Matsushita (voice)
ts314532,395,ACTOR,Hayato Kirishima (voice)
ts314532,157499,ACTOR,Azuma Tachibana (voice)
ts314532,100745,ACTOR,Takuma Kirishima (voice)
ts314532,97293,ACTOR,Daiki Oginome (voice)
ts314532,99813,ACTOR,Ayato Misora (voice)
ts314532,831304,ACTOR,Jun Yagami (voice)
ts314532,1612284,ACTOR,Ryo Natsuki (voice)
ts314532,11377,ACTOR,Masahiko Utsugi (voice)
ts314532,851997,ACTOR,Shiryu Tonozaki (voice)
ts314532,789364,ACTOR,Yuho Mashiba (voice)
ts314532,315,ACTOR,Yukei Saruhashi (voice)
ts261530,170070,ACTOR,Shotaro Futaba (voice)
ts261530,90689,ACTOR,Ryoya Misato (voice)
ts261530,132,ACTOR,Masamune Shichigahama (voice)
ts261530,397340,ACTOR,Keisuke Tsukidate (voice)
ts261530,97171,ACTOR,Nagayoshi Onagawa (voice)
ts261530,135,ACTOR,Kotaro Watari (voice)
ts261530,99813,ACTOR,Mashiro Tsukiyuki (voice)
ts261530,382,ACTOR,Toru Takase (voice)
ts261530,12360,ACTOR,Yojiro Mutsu (voice)
ts261530,249,ACTOR,Hideo Ominato (voice)
ts261530,115686,ACTOR,Kyoichi Ryugamori (voice)
ts261530,96460,ACTOR,Shunsuke Azuma (voice)
ts261530,138,ACTOR,Shusaku Shida (voice)
ts261530,140,ACTOR,Asawo Kurikoma (voice)
ts261530,39910,ACTOR,Shuji Mabuchi (voice)
ts261530,35990,ACTOR,Ayumi Futaba (voice)
ts271639,1762983,ACTOR,Kimihiko Kimizuka (voice)
ts271639,919358,ACTOR,Siesta (voice)
ts271639,3597,ACTOR,Nagisa Natsunagi (voice)
ts271639,730805,ACTOR,Yui Saikawa (voice)
ts271639,1762658,ACTOR,Charlotte Arisaka Anderson (voice)
ts271639,254383,ACTOR,Alicia (voice)
ts271639,85352,ACTOR,Kōmori (voice)
ts271639,376,ACTOR,Fuubi Kase (voice)
ts271639,84497,ACTOR,Chameleon (voice)
ts251542,100138,ACTOR,Yoshida (voice)
ts251542,836388,ACTOR,Sayu Ogiwara (voice)
ts251542,4575,ACTOR,Airi Gotō (voice)
ts251542,97974,ACTOR,Yuzuha Mishima (voice)
ts251542,11256,ACTOR,Hashimoto (voice)
ts251542,1290964,ACTOR,Asami Yūki (voice)
ts311655,937978,ACTOR,Ekua (voice)
ts311655,204,ACTOR,Feresu (voice)
ts311655,254383,ACTOR,Maruteese (voice)
ts311655,60813,ACTOR,Aruga (voice)
ts311655,339,ACTOR,Urura (voice)
ts285174,291729,ACTOR,Yuito Sumeragi (voice)
ts285174,96758,ACTOR,Kasane Randall (voice)
ts285174,937978,ACTOR,Hanabi Ichijo (voice)
ts285174,816179,ACTOR,Tsugumi Nazar (voice)
ts285174,250843,ACTOR,Gemma Garrison (voice)
ts285174,35986,ACTOR,Luka Travers (voice)
ts285174,157548,ACTOR,Shiden Ritter (voice)
ts285174,5173,ACTOR,Arashi Spring (voice)
ts285174,99810,ACTOR,Kyoka Eden (voice)
ts285174,11377,ACTOR,Kagero Donne (voice)
ts285174,100745,ACTOR,Nagi Karman (voice)
ts285174,138986,ACTOR,Naomi Randall (voice)
ts268280,99813,ACTOR,Akira Shiroyanagi (voice)
ts268280,815133,ACTOR,Yuuri Amagake (voice)
ts268280,291731,ACTOR,Mion (voice)
ts268280,36373,ACTOR,Madoka Kirisaki (voice)
ts268280,85543,ACTOR,Shin Kumagiri (voice)
ts268280,1063739,ACTOR,Ringo Tatara (voice)
ts268280,270999,ACTOR,Yan (voice)
ts272152,97171,ACTOR,Seiichi Hiiragi (voice)
ts272152,11175,ACTOR,Saria (voice)
ts272152,39331,ACTOR,Artoria Gremm (voice)
ts272152,88341,ACTOR,Gassle Kroot (voice)
ts272152,1610773,ACTOR,Eris McClain (voice)
ts227438,789358,ACTOR,Sentouin Roku-gou (voice)
ts227438,305161,ACTOR,Alice Kisaragi (voice)
ts227438,57865,ACTOR,Flaming Belial (voice)
ts227438,97974,ACTOR,Black Lilith (voice)
ts227438,1500874,ACTOR,Snow (voice)
ts227438,1080214,ACTOR,Rose (voice)
ts227438,669211,ACTOR,Grim (voice)
ts227438,1174484,ACTOR,Freezing Astaroth (voice)
ts250829,12003,ACTOR,Neku (voice)
ts250829,1511813,ACTOR,Shiki (voice)
ts250829,3597,ACTOR,Rhyme (voice)
ts250829,101392,ACTOR,Beat (voice)
ts250829,94292,ACTOR,Joshua (voice)
ts250829,100664,ACTOR,Yodai Higashizawa (voice)
ts250829,119810,ACTOR,Sho Minamimoto (voice)
ts250829,4617,ACTOR,Koki Kariya (voice)
ts250829,418138,ACTOR,Megumi Kitaniji (voice)
ts250829,247,ACTOR,Mitsuki Konishi (voice)
ts250829,4602,ACTOR,Uzuki Yashiro (voice)
ts250829,75908,ACTOR,Sanae Hanekoma (voice)
ts269386,96460,ACTOR,Yuki Hiro (voice)
ts269386,3597,ACTOR,Reona Kisaragi (voice)
ts269386,1158869,ACTOR,Alicia (voice)
ts269386,273724,ACTOR,Mizarisa (voice)
ts269386,1059446,ACTOR,Yuki Kaede (voice)
ts269386,831304,ACTOR,Martin (voice)
ts269386,382,ACTOR,Ginji (voice)
ts269386,85352,ACTOR,Souichiro Kamui (voice)
ts269386,57653,ACTOR,Tesla (voice)
ts304619,836024,ACTOR,Douki-chan (voice)
ts304619,97893,ACTOR,Kouhai-chan (voice)
ts304619,96758,ACTOR,Senpai-san (voice)
ts304619,291729,ACTOR,Douki-kun (voice)
ts255909,270999,ACTOR,Kate (voice)
ts255909,1204728,ACTOR,Emilico (voice)
ts255909,140,ACTOR,Louise / Lou (voice)
ts255909,698729,ACTOR,John / Shaun (voice)
ts255909,1521706,ACTOR,Patrick / Ricky (voice)
ts255909,654555,ACTOR,Shirley / Ram (voice)
ts255909,5174,ACTOR,Edward (voice)
ts255909,104827,ACTOR,Sara / Mia (voice)
ts255909,246,ACTOR,Maryrose / Rosemary (voice)
ts255909,145,ACTOR,Barbie / Barbara (voice)
ts255909,11406,ACTOR,Ryan (voice)
ts255909,3590,ACTOR,Dorothy (voice)
ts255909,36375,ACTOR,Joseph (voice)
ts255909,235437,ACTOR,Sophie (voice)
ts237360,789385,ACTOR,Letty (voice)
ts237360,90689,ACTOR,Dearia (voice)
ts237360,273724,ACTOR,Pip (voice)
ts237360,103880,ACTOR,Nell (voice)
ts237360,98423,ACTOR,White Mage (voice)
ts237360,169,ACTOR,Thief (voice)
ts237360,875582,ACTOR,Hero (voice)
ts237360,97298,ACTOR,Albert (voice)
ts237360,397340,ACTOR,Huey (voice)
ts237360,741434,ACTOR,Archer (voice)
ts317269,1228189,ACTOR,Tsubaki Kunoichi (voice)
ts317269,1512093,ACTOR,Higuruma (voice)
ts317269,1265043,ACTOR,Kagetsu (voice)
ts317269,1050332,ACTOR,Mukuge (voice)
ts317269,1023615,ACTOR,Hototogisu (voice)
ts317269,1158869,ACTOR,Sumire (voice)
ts317269,183304,ACTOR,Azami (voice)
ts317269,603020,ACTOR,Tanpopo (voice)
ts317269,1290964,ACTOR,Dokudami (voice)
ts317269,1616916,ACTOR,Sazanka (voice)
ts317269,1023614,ACTOR,Asagao (voice)
ts317269,276,ACTOR,Hana (voice)
ts317269,97298,ACTOR,Konoha (voice)
ts317269,636410,ACTOR,Benisumomo (voice)
ts317269,1775816,ACTOR,Mokuren (voice)
ts317269,1161793,ACTOR,Housenka (voice)
ts317269,708096,ACTOR,Tsuwabuki (voice)
ts317269,836388,ACTOR,Tachiaoi (voice)
ts286322,1857728,ACTOR,Mammon (voice)
ts286322,1857605,ACTOR,Leviathan (voice)
ts286322,1857998,ACTOR,Satan (voice)
ts286322,1858023,ACTOR,Asmodeus (voice)
ts286322,1858032,ACTOR,Beelzebub (voice)
ts286322,1857715,ACTOR,Belphegor (voice)
ts286322,1857776,ACTOR,Lucifer (voice)
ts251111,1809104,ACTOR,Yū Eikura (voice)
ts251111,315,ACTOR,Masato Ohjyo (voice)
ts251111,1206482,ACTOR,Souma Azemachi (voice)
ts251111,90688,ACTOR,Kei Iura (voice)
ts251111,85458,ACTOR,Kyouhei Misumi (voice)
ts251111,97892,ACTOR,Shinji Date (voice)
ts251111,1560841,ACTOR,Nobutaka Ban (voice)
ts251111,874239,ACTOR,Ryuta Seki (voice)
ts251111,99813,ACTOR,Yūki Hitomi (voice)
ts251111,35876,ACTOR,Ayumu Rokugen (voice)
ts251111,12360,ACTOR,Ren Takaya (voice)
ts251111,157499,ACTOR,Shintarō Kizaki (voice)
ts251111,100745,ACTOR,Tatsuya Hoigoshi (voice)
ts251111,22310,ACTOR,Manabu Sakura (voice)
ts251111,115686,ACTOR,Hiromoto Utou (voice)
ts251111,157626,ACTOR,Daisuke Muroya (voice)
ts270987,1760577,ACTOR,Urū Seiren (voice)
ts270987,1760275,ACTOR,Juka Mutsuoka (voice)
ts270987,1760329,ACTOR,Takara Utashiro (voice)
ts270987,1760661,ACTOR,Sirius Tenrо̄in (voice)
ts270987,1684791,ACTOR,Homura Hoterase (voice)
ts270987,160115,ACTOR,Hо̄jо̄ Amamori (voice)
ts270987,103889,ACTOR,Jо̄-о̄ (voice)
ts270987,97173,ACTOR,Bakkun (voice)
ts270987,1626916,ACTOR,Ranmaru Ai (voice)
ts306013,969067,ACTOR,Rimuru (voice)
ts306013,90688,ACTOR,Benimaru (voice)
ts306013,105263,ACTOR,Shuna (voice)
ts306013,97298,ACTOR,Shion (voice)
ts306013,100886,ACTOR,Sōei (voice)
ts306013,88323,ACTOR,Hakurou (voice)
ts306013,157626,ACTOR,Kurobee (voice)
ts306013,183305,ACTOR,Rigurdo (voice)
ts306013,715198,ACTOR,Gobuta (voice)
ts306013,873885,ACTOR,Ranga (voice)
ts306013,113042,ACTOR,Gabiru (voice)
ts306013,112298,ACTOR,Soka (voice)
ts306013,122,ACTOR,Trainee (voice)
ts306013,57865,ACTOR,Milim (voice)
ts254326,836858,ACTOR,Javelin (voice)
ts254326,271003,ACTOR,Ayanami (voice)
ts254326,254383,ACTOR,Laffey (voice)
ts254326,664563,ACTOR,Z23 (voice)
ts254326,97893,ACTOR,Akashi (voice)
ts254326,140,ACTOR,Prinz Eugen (voice)
ts254326,669211,ACTOR,Baltimore (voice)
ts269508,104827,ACTOR,Chateau Dankworth (voice)
ts269508,97171,ACTOR,Song Ryang-ha (voice)
ts269508,45308,ACTOR,Euripedes Ritzland (voice)
ts269508,755431,ACTOR,Jim (voice)
ts269508,275,ACTOR,Hou (voice)
ts269508,99813,ACTOR,Jinon (voice)
ts269508,88330,ACTOR,Nikka (voice)
ts269508,3590,ACTOR,Mifa (voice)
ts269508,88323,ACTOR,Donny (voice)
ts225135,1206482,ACTOR,Fumiya Tomozaki (voice)
ts225135,4575,ACTOR,Aoi Hinami (voice)
ts225135,940581,ACTOR,Minami Nanami (voice)
ts225135,208,ACTOR,Fuka Kikuchi (voice)
ts225135,757461,ACTOR,Hanabi Natsubayashi (voice)
ts225135,274,ACTOR,Takahiro Mizusawa (voice)
ts225135,836024,ACTOR,Yuzu Izumi (voice)
ts225135,315,ACTOR,Shuuji Nakamura (voice)
ts225135,1375623,ACTOR,Takei (voice)
ts223360,1279075,ACTOR,Memenpu (voice)
ts223360,36372,ACTOR,Gagamba (voice)
ts223360,11175,ACTOR,Zackletu (voice)
ts223360,131,ACTOR,Yuri (voice)
ts223360,14002,ACTOR,Rufus (voice)
ts223360,100746,ACTOR,Linda (voice)
ts223360,135,ACTOR,DJ K (voice)
ts223360,94526,ACTOR,Melо̄lo (voice)
ts223360,834629,ACTOR,Muro (voice)
ts223360,96066,ACTOR,Boss (voice)
ts224456,1178122,ACTOR,Ichika Arima (voice)
ts224456,131,ACTOR,Ryō Amakusa (voice)
ts224456,1653415,ACTOR,Rio Amakusa (voice)
ts224456,94292,ACTOR,Masuda (voice)
ts224456,291729,ACTOR,Kai Tamaru (voice)
ts224456,11175,ACTOR,Arie Matsushima (voice)
ts237827,113042,ACTOR,Reiji (voice)
ts237827,655263,ACTOR,Noella (voice)
ts237827,1065253,ACTOR,Mina (voice)
ts237827,254384,ACTOR,Elaine (voice)
ts237827,852250,ACTOR,Annabel (voice)
ts237827,663375,ACTOR,Ejiru (voice)
ts271399,279202,ACTOR,Kukuru Misakino (voice)
ts271399,938157,ACTOR,Fuuka Miyazawa (voice)
ts271399,305162,ACTOR,Tsukimi Teruya (voice)
ts271399,589639,ACTOR,Karin Kudaka (voice)
ts271399,170070,ACTOR,Kai Nakamura (voice)
ts271399,1278077,ACTOR,Kuuya Yakamashi (voice)
ts271399,92630,ACTOR,Kukuru's grandfather (voice)
ts271399,86694,ACTOR,Chiyu Haebaru (voice)
ts271399,97290,ACTOR,Kaoru Shimabukuro (voice)
ts271399,263220,ACTOR,Akari Maeda (voice)
ts271399,92457,ACTOR,Marina Yonekura (voice)
ts271399,2092884,ACTOR,Eiji Higa (voice)
ts271399,86002,ACTOR,Akira Hoshino (voice)
ts271399,57653,ACTOR,Tetsuji Suwa (voice)
ts271399,104884,ACTOR,Bondo Garando (voice)
ts289312,97298,ACTOR,Hinata Tachibana (Female) (voice)
ts289312,57653,ACTOR,Tsukasa Jinguuji (voice)
ts289312,1340468,ACTOR,Hinata Tachibana (Male) (voice)
ts289312,145,ACTOR,Goddess of Love and Beauty (voice)
ts289312,35875,ACTOR,Telolilo Lilili Lu (voice)
ts289312,88320,ACTOR,Narration (voice)
ts249927,1205723,ACTOR,233 (voice)
ts249927,291729,ACTOR,Shimoda (voice)
ts249927,99810,ACTOR,Ueda (voice)
ts249927,57416,ACTOR,Tsuchiya (voice)
ts249927,97304,ACTOR,Kimura (voice)
ts249927,30778,ACTOR,Mizushima (voice)
ts249927,11406,ACTOR,Kanamori (voice)
ts249927,97894,ACTOR,Meido (voice)
ts249927,250843,ACTOR,Unabara (voice)
ts249927,715198,ACTOR,Higuchi (voice)
ts249927,873163,ACTOR,Kenta (voice)
ts249927,4278,ACTOR,Yokota (voice)
ts249927,123,ACTOR,Mushibu (voice)
ts249927,89870,ACTOR,God (voice)
ts249927,1490733,ACTOR,213 (voice)
ts249927,381,ACTOR,Narrator (voice)
ts249927,86149,ACTOR,Queen (voice)
ts304489,2078393,ACTOR,Kurohyo (voice)
ts304489,2078428,ACTOR,Ageha (voice)
ts304489,1758316,ACTOR,Tsurukubi (voice)
ts304489,828167,ACTOR,Hototogisu (voice)
ts304489,1652872,ACTOR,Deku (voice)
ts304489,1038663,ACTOR,Hotarubi (voice)
ts251767,274,ACTOR,Setsu Sawamura (voice)
ts251767,39337,ACTOR,Umeko Sawamura (voice)
ts251767,85458,ACTOR,Rai Nagamori (voice)
ts251767,315,ACTOR,Umi Yaguchi (voice)
ts251767,789335,ACTOR,Yui Yamazato (voice)
ts251767,646255,ACTOR,Akari Maeda (voice)
ts251767,94526,ACTOR,Wakana Sawamura (voice)
ts251767,97304,ACTOR,Seiryū Kamiki (voice)
ts251767,11998,ACTOR,Sōichi Tanuma (voice)
ts251767,103889,ACTOR,Mai Tanuma (voice)
ts251767,938157,ACTOR,Yuna Tachiki (voice)
ts287030,97894,ACTOR,Jahy (voice)
ts287030,208,ACTOR,Store Manager (voice)
ts287030,3590,ACTOR,Oya (voice)
ts287030,11175,ACTOR,Druj (voice)
ts287030,97290,ACTOR,Saurva (voice)
ts287030,11176,ACTOR,Kokoro (voice)
ts268936,275,ACTOR,Masaki Hinaoka (voice)
ts268936,987326,ACTOR,Nalu Tanaka (voice)
ts268936,99696,ACTOR,Kosuke Iwana (voice)
ts268936,789358,ACTOR,Yuta Matsukaze (voice)
ts268936,789364,ACTOR,Naoya Kido (voice)
ts268936,315,ACTOR,Rindo Fuke (voice)
ts268936,30774,ACTOR,Soichiro William Mori (voice)
ts268936,1225523,ACTOR,Sho Akitsuki (voice)
ts255308,85352,ACTOR,Sueharu Maru (voice)
ts255308,207,ACTOR,Kuroha Shida (voice)
ts255308,140,ACTOR,Shirokusa Kachi (voice)
ts255308,104827,ACTOR,Maria Momosaka (voice)
ts255308,274,ACTOR,Kai Tetsuhiko (voice)
ts256192,36377,ACTOR,Paul Radhabinod (voice)
ts256192,730277,ACTOR,Meiya Mitsurugi (voice)
ts256192,861733,ACTOR,Sumika Kagami (voice)
ts256192,1789516,ACTOR,Takeru Shirogane (voice)
ts256192,279202,ACTOR,Chizuru Sakaki (voice)
ts256192,1206983,ACTOR,Kei Ayamine (voice)
ts256192,1198148,ACTOR,Miki Tamase (voice)
ts256192,589639,ACTOR,Mikoto Yoroi (voice)
ts256192,97896,ACTOR,Yuuko Kouzuki (voice)
ts256192,1174484,ACTOR,Marimo Jinguuji (voice)
ts256192,730805,ACTOR,Kasumi Yashiro (voice)
ts316284,969067,ACTOR,Celia Arvier (voice)
ts316284,1003075,ACTOR,Leo Fourcade (voice)
ts316284,1369916,ACTOR,Hugo Simon (voice)
ts285028,39334,ACTOR,Junhei Oda (voice)
ts285028,1050332,ACTOR,Rena Mouri (voice)
ts285028,816179,ACTOR,Eri Ibusaki (voice)
ts285028,789385,ACTOR,Aruto Fushibe (voice)
ts285028,396,ACTOR,Jessica Cleiborn (voice)
ts285028,1826910,ACTOR,Tris (voice)
ts285028,1278077,ACTOR,Ryuuhei Oda (voice)
ts285028,85352,ACTOR,Yoshichika Murase (voice)
ts266630,132,ACTOR,Naoto Kirihara (voice)
ts266630,274,ACTOR,Naoya Kirihara (voice)
ts266630,138,ACTOR,Takuya Kuroki (voice)
ts266630,47019,ACTOR,Yuuya Kuroki (voice)
ts218796,115686,ACTOR,Akira Natsume (voice)
ts218796,97290,ACTOR,Minami Uezono (voice)
ts218796,270999,ACTOR,Arma (voice)
ts218796,11377,ACTOR,Soushi Shiga (voice)
ts218796,97893,ACTOR,Chikage Rokuoin (voice)
ts218796,86694,ACTOR,Alisa Himegami (voice)
ts218796,157499,ACTOR,Kimura (voice)
ts218796,1578945,ACTOR,Kondo (voice)
ts218796,378,ACTOR,Shūichi Natsume (voice)
ts218796,375,ACTOR,Sōma (voice)
ts218796,305162,ACTOR,Elmira (voice)
ts218796,157027,ACTOR,Throughhand (voice)
ts218796,305161,ACTOR,Yggdrasil (voice)
ts218796,4602,ACTOR,Kaori Munakata (voice)
ts314720,291812,ACTOR,Minami (声优)
ts314720,1339614,ACTOR,Haruka (声优)
ts314720,1848349,ACTOR,Ayaka (声优)
ts251662,182726,ACTOR,Himeno Toyokawa (voice)
ts251662,200070,ACTOR,Mika Kukuri (voice)
ts251662,182730,ACTOR,Naoko Naruse (voice)
ts251662,1089659,ACTOR,Toko Aoki (voice)
ts251662,156370,ACTOR,Rio Matsuse (voice)
ts251662,1090391,ACTOR,Jimena Valdez (voice)
ts251662,206,ACTOR,Himena Tokikawa (voice)
ts267763,1659239,ACTOR,Cestvs (voice)
ts267763,86149,ACTOR,Agrippina (voice)
ts267763,36372,ACTOR,Demitrius (voice)
ts267763,826547,ACTOR,Nero (voice)
ts267763,103207,ACTOR,Sabina (voice)
ts267763,250843,ACTOR,Emden (voice)
ts267763,96476,ACTOR,Roxanne (voice)
ts267763,348,ACTOR,Narrator (voice)
ts267763,10894,ACTOR,Zafar (voice)
ts267763,47019,ACTOR,Ruska (voice)
ts267763,198608,DIRECTOR,nan
ts249499,35989,ACTOR,Lugis F. Camellia (voice)
ts249499,5173,ACTOR,Mariyus Casteledo (voice)
ts249499,75908,ACTOR,Maurice Baudelaire (voice)
ts249499,35990,ACTOR,Nonnoria Folley (voice)
ts249499,156370,ACTOR,Kuu Morimol (voice)
ts249499,97304,ACTOR,Deflott Danowa (voice)
ts249499,94526,ACTOR,Alfred Ober (voice)
ts249499,375,ACTOR,Adelheid Olivier (voice)
ts249499,39330,ACTOR,Leon D. Olivier (voice)
ts249499,84497,ACTOR,Fernando Ober (voice)
ts249499,100886,ACTOR,Roy Bashro (voice)
ts249499,694440,ACTOR,Bernadetta Ober (voice)
ts249499,96521,ACTOR,Alexi Baldebron (voice)
ts249499,97338,ACTOR,Didier Vialdo (voice)
ts249499,847103,DIRECTOR,nan
ts272294,249758,ACTOR,Sawa Yukimura (voice)
ts272294,680634,ACTOR,Makoto Tsukishiro (voice)
ts272294,1099896,ACTOR,Elena Hanakaze (voice)
ts272294,1050332,ACTOR,Asahi Nakamura (voice)
ts272294,873885,ACTOR,Jin Kuzuhara (voice)
ts249905,1673733,ACTOR,Kazuma Hokao (voice)
ts249905,1713022,ACTOR,Jungo Takasugi (voice)
ts249905,97304,ACTOR,Misao Aoki (voice)
ts249905,875582,ACTOR,Shinichiro Oda (voice)
ts249905,680634,ACTOR,Akito Kanno (voice)
ts249905,101392,ACTOR,Yusuke Okuma (voice)
ts249905,755431,ACTOR,Mitsuomi Ochi (voice)
ts249905,90689,ACTOR,Subaru Mimura (voice)
ts249905,786544,ACTOR,Naoyasu Uchimura (voice)
ts249905,789385,ACTOR,Tomoki Kakegawa (voice)
ts249905,1311126,ACTOR,Kohei Tokura (voice)
ts249905,1369916,ACTOR,Issei Asamatsu (voice)
ts249905,940687,ACTOR,Keita Yanome (voice)
